# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
163,River,1,-2370,2370,CHECK,0,"['Ah', '9h']","['Ad', '9s']","['6h', '5s', '3s', '2s', '6d']",,,100,100
163,River,0,-2370,2370,CHECK,0,"['Ah', '9h']","['Ad', '9s']","['6h', '5s', '3s', '2s', '6d']",,,100,100
164,Pre-Flop,0,-2370,2370,RAISE,98,"['5s', '7s']","['8h', '7d']","['4s', '8d']",,,1,1
164,Pre-Flop,1,-2370,2370,CALL,0,"['5s', '7s']","['8h', '7d']","['4s', '8d']",,,2,2
164,Flop,0,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d']",,,100,100
164,Flop,1,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d']",,,100,100
164,Turn,0,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d', '6h']",,,100,100
164,Turn,1,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d', '6h']",,,100,100
164,River,0,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d', '6h', '3h']",,,100,100
164,River,1,-2370,2370,CHECK,0,"['5s', '7s']","['8h', '7d']","['4s', '8d', '3d', '6h', '3h']",,,100,100
165,Pre-Flop,1,-2270,2270,CALL,0,"['6s', '7s']","['Ah', '3s']","['2h', '7h']",,,1,1
165,Pre-Flop,0,-2270,2270,RAISE,98,"['6s', '7s']","['Ah', '3s']","['2h', '7h']",,,2,2
165,Pre-Flop,1,-2270,2270,DISCARD,0,"['6s', '7s']","['Ah', '3s']","['2h', '7h']",,,2,2
165,Pre-Flop,1,-2270,2270,CALL,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h']",,3s,2,2
165,Flop,1,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s']",,3s,100,100
165,Flop,0,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s']",,3s,100,100
165,Turn,1,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s', 'As']",,3s,100,100
165,Turn,0,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s', 'As']",,3s,100,100
165,River,1,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s', 'As', '5h']",,3s,100,100
165,River,0,-2270,2270,CHECK,0,"['6s', '7s']","['Ah', '8d']","['2h', '7h', '4s', 'As', '5h']",,3s,100,100
166,Pre-Flop,0,-2370,2370,RAISE,98,"['As', 'Ad']","['9h', '8s']","['3h', '4s']",,,1,1
166,Pre-Flop,1,-2370,2370,CALL,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s']",,,2,2
166,Flop,0,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s']",,,100,100
166,Flop,1,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s']",,,100,100
166,Turn,0,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s', '2d']",,,100,100
166,Turn,1,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s', '2d']",,,100,100
166,River,0,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s', '2d', '7s']",,,100,100
166,River,1,-2370,2370,CHECK,0,"['As', 'Ad']","['9h', '8s']","['3h', '4s', '5s', '2d', '7s']",,,100,100
167,Pre-Flop,1,-2270,2270,CALL,0,"['7d', '5d']","['9h', '3d']","['4d', '8h']",,,1,1
167,Pre-Flop,0,-2270,2270,RAISE,98,"['7d', '5d']","['9h', '3d']","['4d', '8h']",,,2,2
167,Pre-Flop,1,-2270,2270,DISCARD,0,"['7d', '5d']","['9h', '3d']","['4d', '8h']",,,2,2
167,Pre-Flop,1,-2270,2270,FOLD,0,"['7d', '5d']","['9h', '4h']","['4d', '8h']",,3d,2,2
168,Pre-Flop,0,-2268,2268,RAISE,98,"['4h', '7s']","['6h', 'Ad']","['3d', '8s']",,,1,1
168,Pre-Flop,1,-2268,2268,CALL,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s']",,,2,2
168,Flop,0,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s']",,,100,100
168,Flop,1,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s']",,,100,100
168,Turn,0,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s', '4d']",,,100,100
168,Turn,1,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s', '4d']",,,100,100
168,River,0,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s', '4d', '9s']",,,100,100
168,River,1,-2268,2268,CHECK,0,"['4h', '7s']","['6h', 'Ad']","['3d', '8s', '6s', '4d', '9s']",,,100,100
169,Pre-Flop,1,-2368,2368,CALL,0,"['4h', '2d']","['5s', 'As']","['4s', '8s']",,,1,1
169,Pre-Flop,0,-2368,2368,RAISE,98,"['4h', '2d']","['5s', 'As']","['4s', '8s']",,,2,2
169,Pre-Flop,1,-2368,2368,CALL,0,"['4h', '2d']","['5s', 'As']","['4s', '8s']",,,2,2
169,Flop,1,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d']",,,100,100
169,Flop,0,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d']",,,100,100
169,Turn,1,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d', '3h']",,,100,100
169,Turn,0,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d', '3h']",,,100,100
169,River,1,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d', '3h', '5d']",,,100,100
169,River,0,-2368,2368,CHECK,0,"['4h', '2d']","['5s', 'As']","['4s', '8s', '3d', '3h', '5d']",,,100,100
170,Pre-Flop,0,-2468,2468,RAISE,98,"['5s', '3h']","['9s', '7s']","['9h', '2d']",,,1,1
170,Pre-Flop,1,-2468,2468,CALL,0,"['5s', '3h']","['9s', '7s']","['9h', '2d']",,,2,2
170,Flop,0,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d']",,,100,100
170,Flop,1,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d']",,,100,100
170,Turn,0,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d', 'Ah']",,,100,100
170,Turn,1,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d', 'Ah']",,,100,100
170,River,0,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d', 'Ah', '8d']",,,100,100
170,River,1,-2468,2468,CHECK,0,"['5s', '3h']","['9s', '7s']","['9h', '2d', '4d', 'Ah', '8d']",,,100,100
171,Pre-Flop,1,-2368,2368,CALL,0,"['3d', '4d']","['3h', '8d']","['7h', 'Ah']",,,1,1
171,Pre-Flop,0,-2368,2368,RAISE,98,"['3d', '4d']","['3h', '8d']","['7h', 'Ah']",,,2,2
171,Pre-Flop,1,-2368,2368,DISCARD,0,"['3d', '4d']","['3h', '8d']","['7h', 'Ah']",,,2,2
171,Pre-Flop,1,-2368,2368,FOLD,0,"['3d', '4d']","['3h', '2s']","['7h', 'Ah']",,8d,2,2
172,Pre-Flop,0,-2366,2366,RAISE,98,"['3s', '8s']","['7h', '8d']","['2d', '3h']",,,1,1
172,Pre-Flop,1,-2366,2366,CALL,0,"['3s', '8s']","['7h', '8d']","['2d', '3h']",,,2,2
172,Flop,0,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h']",,,100,100
172,Flop,1,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h']",,,100,100
172,Turn,0,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h', '7d']",,,100,100
172,Turn,1,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h', '7d']",,,100,100
172,River,0,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h', '7d', '9d']",,,100,100
172,River,1,-2366,2366,CHECK,0,"['3s', '8s']","['7h', '8d']","['2d', '3h', '8h', '7d', '9d']",,,100,100
173,Pre-Flop,1,-2466,2466,CALL,0,"['5d', 'Ad']","['9s', '2d']","['4h', '3d']",,,1,1
173,Pre-Flop,0,-2466,2466,RAISE,98,"['5d', 'Ad']","['9s', '2d']","['4h', '3d']",,,2,2
173,Pre-Flop,1,-2466,2466,DISCARD,0,"['5d', 'Ad']","['9s', '2d']","['4h', '3d']",,,2,2
173,Pre-Flop,1,-2466,2466,FOLD,0,"['5d', 'Ad']","['7s', '2d']","['4h', '3d']",,9s,2,2
174,Pre-Flop,0,-2464,2464,RAISE,98,"['5s', '9h']","['4s', '8h']","['6s', '2s']",,,1,1
174,Pre-Flop,1,-2464,2464,DISCARD,0,"['5s', '9h']","['4s', '8h']","['6s', '2s']",,,2,2
174,Pre-Flop,1,-2464,2464,FOLD,0,"['5s', '9h']","['4s', '5d']","['6s', '2s']",,8h,2,2
175,Pre-Flop,1,-2462,2462,CALL,0,"['6s', '3d']","['Ah', '5s']","['5d', '7s']",,,1,1
175,Pre-Flop,0,-2462,2462,RAISE,98,"['6s', '3d']","['Ah', '5s']","['5d', '7s']",,,2,2
175,Pre-Flop,1,-2462,2462,DISCARD,0,"['6s', '3d']","['Ah', '5s']","['5d', '7s']",,,2,2
175,Pre-Flop,1,-2462,2462,CALL,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s']",,5s,2,2
175,Flop,1,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h']",,5s,100,100
175,Flop,0,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h']",,5s,100,100
175,Turn,1,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h', '3s']",,5s,100,100
175,Turn,0,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h', '3s']",,5s,100,100
175,River,1,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h', '3s', '7h']",,5s,100,100
175,River,0,-2462,2462,CHECK,0,"['6s', '3d']","['Ah', '5h']","['5d', '7s', '2h', '3s', '7h']",,5s,100,100
176,Pre-Flop,0,-2562,2562,RAISE,98,"['5d', '3s']","['9d', '2s']","['6s', '5s']",,,1,1
176,Pre-Flop,1,-2562,2562,DISCARD,0,"['5d', '3s']","['9d', '2s']","['6s', '5s']",,,2,2
176,Pre-Flop,1,-2562,2562,FOLD,0,"['5d', '3s']","['9d', '2h']","['6s', '5s']",,2s,2,2
177,Pre-Flop,1,-2560,2560,CALL,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad']",,,1,1
177,Pre-Flop,0,-2560,2560,RAISE,98,"['2h', '2d']","['6s', 'As']","['6h', 'Ad']",,,2,2
177,Pre-Flop,1,-2560,2560,CALL,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad']",,,2,2
177,Flop,1,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d']",,,100,100
177,Flop,0,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d']",,,100,100
177,Turn,1,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d', '7s']",,,100,100
177,Turn,0,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d', '7s']",,,100,100
177,River,1,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d', '7s', '3h']",,,100,100
177,River,0,-2560,2560,CHECK,0,"['2h', '2d']","['6s', 'As']","['6h', 'Ad', '3d', '7s', '3h']",,,100,100
178,Pre-Flop,0,-2660,2660,RAISE,98,"['8s', '2d']","['5h', '8h']","['2s', '7h']",,,1,1
178,Pre-Flop,1,-2660,2660,CALL,0,"['8s', '2d']","['5h', '8h']","['2s', '7h']",,,2,2
178,Flop,0,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s']",,,100,100
178,Flop,1,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s']",,,100,100
178,Turn,0,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s', '9h']",,,100,100
178,Turn,1,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s', '9h']",,,100,100
178,River,0,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s', '9h', '8d']",,,100,100
178,River,1,-2660,2660,CHECK,0,"['8s', '2d']","['5h', '8h']","['2s', '7h', '3s', '9h', '8d']",,,100,100
179,Pre-Flop,1,-2560,2560,CALL,0,"['5d', '8h']","['5s', '6d']","['9d', '2d']",,,1,1
179,Pre-Flop,0,-2560,2560,RAISE,98,"['5d', '8h']","['5s', '6d']","['9d', '2d']",,,2,2
179,Pre-Flop,1,-2560,2560,CALL,0,"['5d', '8h']","['5s', '6d']","['9d', '2d']",,,2,2
179,Flop,1,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s']",,,100,100
179,Flop,0,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s']",,,100,100
179,Turn,1,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s', '4s']",,,100,100
179,Turn,0,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s', '4s']",,,100,100
179,River,1,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s', '4s', '8s']",,,100,100
179,River,0,-2560,2560,CHECK,0,"['5d', '8h']","['5s', '6d']","['9d', '2d', '9s', '4s', '8s']",,,100,100
180,Pre-Flop,0,-2460,2460,RAISE,98,"['5h', '2d']","['6h', '7h']","['5s', '3h']",,,1,1
180,Pre-Flop,1,-2460,2460,CALL,0,"['5h', '2d']","['6h', '7h']","['5s', '3h']",,,2,2
180,Flop,0,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d']",,,100,100
180,Flop,1,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d']",,,100,100
180,Turn,0,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d', '8d']",,,100,100
180,Turn,1,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d', '8d']",,,100,100
180,River,0,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d', '8d', '5d']",,,100,100
180,River,1,-2460,2460,CHECK,0,"['5h', '2d']","['6h', '7h']","['5s', '3h', '7d', '8d', '5d']",,,100,100
181,Pre-Flop,1,-2360,2360,CALL,0,"['Ah', '2s']","['4s', '8d']","['3h', '9s']",,,1,1
181,Pre-Flop,0,-2360,2360,RAISE,98,"['Ah', '2s']","['4s', '8d']","['3h', '9s']",,,2,2
181,Pre-Flop,1,-2360,2360,DISCARD,0,"['Ah', '2s']","['4s', '8d']","['3h', '9s']",,,2,2
181,Pre-Flop,1,-2360,2360,FOLD,0,"['Ah', '2s']","['4h', '8d']","['3h', '9s']",,4s,2,2
182,Pre-Flop,0,-2358,2358,RAISE,98,"['8d', '4h']","['2h', '3d']","['7d', '3s']",,,1,1
182,Pre-Flop,1,-2358,2358,DISCARD,0,"['8d', '4h']","['2h', '3d']","['7d', '3s']",,,2,2
182,Pre-Flop,1,-2358,2358,FOLD,0,"['8d', '4h']","['2h', '4d']","['7d', '3s']",,3d,2,2
183,Pre-Flop,1,-2356,2356,CALL,0,"['7s', '3d']","['6s', '6h']","['2d', '2s']",,,1,1
183,Pre-Flop,0,-2356,2356,RAISE,98,"['7s', '3d']","['6s', '6h']","['2d', '2s']",,,2,2
183,Pre-Flop,1,-2356,2356,CALL,0,"['7s', '3d']","['6s', '6h']","['2d', '2s']",,,2,2
183,Flop,1,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h']",,,100,100
183,Flop,0,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h']",,,100,100
183,Turn,1,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h', '4d']",,,100,100
183,Turn,0,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h', '4d']",,,100,100
183,River,1,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h', '4d', '4s']",,,100,100
183,River,0,-2356,2356,CHECK,0,"['7s', '3d']","['6s', '6h']","['2d', '2s', '4h', '4d', '4s']",,,100,100
184,Pre-Flop,0,-2456,2456,RAISE,98,"['5h', '2s']","['2d', '8s']","['Ad', 'Ah']",,,1,1
184,Pre-Flop,1,-2456,2456,DISCARD,0,"['5h', '2s']","['2d', '8s']","['Ad', 'Ah']",,,2,2
184,Pre-Flop,1,-2456,2456,CALL,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah']",,2d,2,2
184,Flop,0,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h']",,2d,100,100
184,Flop,1,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h']",,2d,100,100
184,Turn,0,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h', '5s']",,2d,100,100
184,Turn,1,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h', '5s']",,2d,100,100
184,River,0,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h', '5s', '9s']",,2d,100,100
184,River,1,-2456,2456,CHECK,0,"['5h', '2s']","['6s', '8s']","['Ad', 'Ah', '8h', '5s', '9s']",,2d,100,100
185,Pre-Flop,1,-2556,2556,CALL,0,"['9h', '7d']","['6s', '3d']","['3h', '9d']",,,1,1
185,Pre-Flop,0,-2556,2556,RAISE,98,"['9h', '7d']","['6s', '3d']","['3h', '9d']",,,2,2
185,Pre-Flop,1,-2556,2556,DISCARD,0,"['9h', '7d']","['6s', '3d']","['3h', '9d']",,,2,2
185,Pre-Flop,1,-2556,2556,CALL,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d']",,6s,2,2
185,Flop,1,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s']",,6s,100,100
185,Flop,0,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s']",,6s,100,100
185,Turn,1,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s', '9s']",,6s,100,100
185,Turn,0,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s', '9s']",,6s,100,100
185,River,1,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s', '9s', '2h']",,6s,100,100
185,River,0,-2556,2556,CHECK,0,"['9h', '7d']","['Ad', '3d']","['3h', '9d', '8s', '9s', '2h']",,6s,100,100
186,Pre-Flop,0,-2456,2456,RAISE,98,"['5h', '2d']","['6s', '9h']","['8d', '4h']",,,1,1
186,Pre-Flop,1,-2456,2456,CALL,0,"['5h', '2d']","['6s', '9h']","['8d', '4h']",,,2,2
186,Flop,0,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h']",,,100,100
186,Flop,1,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h']",,,100,100
186,Turn,0,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h', '7s']",,,100,100
186,Turn,1,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h', '7s']",,,100,100
186,River,0,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h', '7s', '8s']",,,100,100
186,River,1,-2456,2456,CHECK,0,"['5h', '2d']","['6s', '9h']","['8d', '4h', '6h', '7s', '8s']",,,100,100
187,Pre-Flop,1,-2356,2356,CALL,0,"['Ah', 'As']","['4s', '7s']","['8s', '9d']",,,1,1
187,Pre-Flop,0,-2356,2356,RAISE,98,"['Ah', 'As']","['4s', '7s']","['8s', '9d']",,,2,2
187,Pre-Flop,1,-2356,2356,DISCARD,0,"['Ah', 'As']","['4s', '7s']","['8s', '9d']",,,2,2
187,Pre-Flop,1,-2356,2356,FOLD,0,"['Ah', 'As']","['3h', '7s']","['8s', '9d']",,4s,2,2
188,Pre-Flop,0,-2354,2354,RAISE,98,"['8s', '3h']","['2d', '3s']","['9d', 'Ad']",,,1,1
188,Pre-Flop,1,-2354,2354,DISCARD,0,"['8s', '3h']","['2d', '3s']","['9d', 'Ad']",,,2,2
188,Pre-Flop,1,-2354,2354,FOLD,0,"['8s', '3h']","['2d', '5d']","['9d', 'Ad']",,3s,2,2
189,Pre-Flop,1,-2352,2352,CALL,0,"['2s', '8d']","['9s', '7d']","['6s', '9h']",,,1,1
189,Pre-Flop,0,-2352,2352,RAISE,98,"['2s', '8d']","['9s', '7d']","['6s', '9h']",,,2,2
189,Pre-Flop,1,-2352,2352,DISCARD,0,"['2s', '8d']","['9s', '7d']","['6s', '9h']",,,2,2
189,Pre-Flop,1,-2352,2352,CALL,0,"['2s', '8d']","['9s', '7s']","['6s', '9h']",,7d,2,2
189,Flop,1,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d']",,7d,100,100
189,Flop,0,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d']",,7d,100,100
189,Turn,1,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d', '2d']",,7d,100,100
189,Turn,0,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d', '2d']",,7d,100,100
189,River,1,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d', '2d', '4s']",,7d,100,100
189,River,0,-2352,2352,CHECK,0,"['2s', '8d']","['9s', '7s']","['6s', '9h', '3d', '2d', '4s']",,7d,100,100
190,Pre-Flop,0,-2452,2452,RAISE,98,"['As', 'Ad']","['4h', '3h']","['3s', '7s']",,,1,1
190,Pre-Flop,1,-2452,2452,DISCARD,0,"['As', 'Ad']","['4h', '3h']","['3s', '7s']",,,2,2
190,Pre-Flop,1,-2452,2452,FOLD,0,"['As', 'Ad']","['4h', '6s']","['3s', '7s']",,3h,2,2
191,Pre-Flop,1,-2450,2450,CALL,0,"['5s', '3s']","['5d', '9h']","['3h', '6h']",,,1,1
191,Pre-Flop,0,-2450,2450,RAISE,98,"['5s', '3s']","['5d', '9h']","['3h', '6h']",,,2,2
191,Pre-Flop,1,-2450,2450,CALL,0,"['5s', '3s']","['5d', '9h']","['3h', '6h']",,,2,2
191,Flop,1,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s']",,,100,100
191,Flop,0,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s']",,,100,100
191,Turn,1,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s', '9s']",,,100,100
191,Turn,0,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s', '9s']",,,100,100
191,River,1,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s', '9s', 'Ah']",,,100,100
191,River,0,-2450,2450,CHECK,0,"['5s', '3s']","['5d', '9h']","['3h', '6h', '2s', '9s', 'Ah']",,,100,100
192,Pre-Flop,0,-2550,2550,RAISE,98,"['6h', 'As']","['5s', '5h']","['5d', '9d']",,,1,1
192,Pre-Flop,1,-2550,2550,CALL,0,"['6h', 'As']","['5s', '5h']","['5d', '9d']",,,2,2
192,Flop,0,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h']",,,100,100
192,Flop,1,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h']",,,100,100
192,Turn,0,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h', '2s']",,,100,100
192,Turn,1,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h', '2s']",,,100,100
192,River,0,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h', '2s', '2h']",,,100,100
192,River,1,-2550,2550,CHECK,0,"['6h', 'As']","['5s', '5h']","['5d', '9d', '8h', '2s', '2h']",,,100,100
193,Pre-Flop,1,-2650,2650,CALL,0,"['9s', 'Ah']","['3h', 'As']","['3s', '2h']",,,1,1
193,Pre-Flop,0,-2650,2650,RAISE,98,"['9s', 'Ah']","['3h', 'As']","['3s', '2h']",,,2,2
193,Pre-Flop,1,-2650,2650,DISCARD,0,"['9s', 'Ah']","['3h', 'As']","['3s', '2h']",,,2,2
193,Pre-Flop,1,-2650,2650,FOLD,0,"['9s', 'Ah']","['3h', '4h']","['3s', '2h']",,As,2,2
194,Pre-Flop,0,-2648,2648,RAISE,98,"['7h', '2d']","['As', '8h']","['2h', '8d']",,,1,1
194,Pre-Flop,1,-2648,2648,CALL,0,"['7h', '2d']","['As', '8h']","['2h', '8d']",,,2,2
194,Flop,0,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad']",,,100,100
194,Flop,1,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad']",,,100,100
194,Turn,0,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad', '8s']",,,100,100
194,Turn,1,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad', '8s']",,,100,100
194,River,0,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad', '8s', '6d']",,,100,100
194,River,1,-2648,2648,CHECK,0,"['7h', '2d']","['As', '8h']","['2h', '8d', 'Ad', '8s', '6d']",,,100,100
195,Pre-Flop,1,-2748,2748,CALL,0,"['7d', '3s']","['As', '4h']","['9s', '8h']",,,1,1
195,Pre-Flop,0,-2748,2748,RAISE,98,"['7d', '3s']","['As', '4h']","['9s', '8h']",,,2,2
195,Pre-Flop,1,-2748,2748,CALL,0,"['7d', '3s']","['As', '4h']","['9s', '8h']",,,2,2
195,Flop,1,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d']",,,100,100
195,Flop,0,-2748,2748,CHECK,0,"['7d', '3s']","['As', '4h']","['9s', '8h', '4d']",,,100,100
